,id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,longitude,latitude,phone,website_url,state,street
165,3f3220f8-75f8-4fea-a5a4-289aa3267f11,"718BrewCafe, LLP",brewpub,718 Market St,,,Metropolis,Illinois,62960-1634,United States,-88.73129158,37.15373334,6185247180,http://www.718BrewCafe.com,Illinois,718 Market St
166,c00f57cf-acdd-46da-9269-d182cb87a7e4,734 Brewing Company,micro,15 E Cross St,,,Ypsilanti,Michigan,48198,United States,-83.61103475,42.24586784,7346496453,,Michigan,15 E Cross St
167,66a91db6-7d2a-4d67-a720-7f924cae3571,7th Settlement Brewery,brewpub,47 Washington St,,,Dover,New Hampshire,03820-3877,United States,-70.8728379,43.1953787,6033731001,http://www.7thsettlement.com,New Hampshire,47 Washington St
170,4679ff59-8ef6-4443-b6ec-f58232c6b7d7,7venth Sun Tampa,micro,6809 N Nebraska Ave,,,Tampa,Florida,33604-5660,United States,-82.4500207,27.9495902,8132315900,,Florida,6809 N Nebraska Ave
171,c6a766f9-a187-4e5b-9519-6c737ce0cde5,8 Bit Brewing Company,brewpub,26755 Jefferson Ave Ste F,,,Murrieta,California,92562-6941,United States,-117.1762542,33.53033448,9516772322,http://www.8bitbrewerycompany.com,California,26755 Jefferson Ave Ste F
175,187f0cfc-1433-4d8c-89c0-5b4151504a71,841 Brewhouse,brewpub,841 E Milwaukee St,,,Whitewater,Wisconsin,53190-2126,United States,-88.71427344,42.8323014,2624738000,,Wisconsin,841 E Milwaukee St
176,3055793c-9330-4fe1-958b-fef6d2a0e057,8one8 Brewing Company,micro,8951 de Soto Ave,,,Canoga Park,California,91304-5901,United States,-118.5885323,34.2218019,8188352286,http://www.818brewing.com,California,8951 de Soto Ave
177,2d880e85-5b0f-447b-b1b2-5bcae8a4b130,8th Street Ale Haus,brewpub,1132 N 8th St,,,Sheboygan,Wisconsin,53081-3402,United States,-87.71305702,43.75674392,9202087540,http://www.sheboyganalehaus.com,Wisconsin,1132 N 8th St
179,c2bc693f-906a-46a0-a5f9-82eab2d2845b,8th Wonder Brewery,micro,2202 Dallas St,,,Houston,Texas,77003-3519,United States,-95.3559402,29.7487783,7133970072,http://www.8thwonderbrew.com,Texas,2202 Dallas St
181,2b067eab-e0b0-46b6-aaea-e40a62cf632f,903 Brewers,micro,1718 S Elm St,,,Sherman,Texas,75090-8725,United States,-96.60698055,33.61788732,2142438090,http://www.903brewers.com,Texas,1718 S Elm St
182,de6341a8-881b-4d9f-9335-5e9203e8a2c3,927 Beer Company,micro,821 Cornwall St,,,Cambria,California,93428-2434,United States,-121.0985408,35.5666725,8052035265,http://www.cambriabeerco.com,California,821 Cornwall St
183,de63f5c7-c340-4095-a302-f35ab8ac7179,93 Octane Brewery,micro,1825 Lincoln Highway,,,Saint Charles,Illinois,60174-4591,United States,-88.33362590083395,41.89885110048553,6305490332,http://www.93octanebrewery.com,Illinois,1825 Lincoln Highway
184,b4e012c5-0f36-4d0a-a40b-cbcb29c7ceed,95ate5 Brewpub,brewpub,9585 N Industrial Dr,,,Saint John,Indiana,46373,United States,-87.46380305,41.44400246,2193656506,http://www.95ate5.com,Indiana,9585 N Industrial Dr
186,9aeccd09-8884-4f0e-93f4-c44dacd246aa,A Homestead Brew,micro,26685 486th Ave,,,Valley Springs,South Dakota,57068-7309,United States,-96.49421923,43.51733014,6055535015,http://www.ahomesteadbrew.com,South Dakota,26685 486th Ave
188,5b627789-ff7e-4890-a7cf-24572bf547a2,Aardwolf Brewing Company,micro,1461 Hendricks Ave,,,Jacksonville,Florida,32207-8622,United States,-81.6545197,30.3108962,9043010755,http://www.aardwolfbrewing.com,Florida,1461 Hendricks Ave
191,9c7b9f2a-6deb-44a1-9b3e-f83952a4db38,Abbey Brewing Co,contract,1115 16th St,,,Miami Beach,Florida,33139-2441,United States,-80.1402943,25.7890381,3055388110,,Florida,1115 16th St
192,9c5acc37-15fa-4838-91ee-47bf27a94777,"Abbey Brewing Company, LLC",micro,215 W. Alicante Rd,,,Santa Fe,New Mexico,87505,United States,-105.9465207,35.66555826,5056706802,http://www.abbeybrewing.biz,New Mexico,215 W. Alicante Rd
193,30d8f77b-aeec-4435-a280-16bacd1b1c97,Aberrant Ales,brewpub,219 W Grand River Ave,,,Howell,Michigan,48843,United States,-83.93094539,42.60773722,5175188699,http://www.aberrantales.com,Michigan,219 W Grand River Ave
194,b161916f-3f69-4f16-8059-eef9eee6877c,Abide Brewing Company,micro,110 Werz Industrial Blvd Ste 130,,,Newnan,Georgia,30263-5802,United States,-84.76356641,33.40257035,6789726747,http://www.abidebrewing.com,Georgia,110 Werz Industrial Blvd Ste 130
195,e2fa853c-ca91-4043-878d-0bcee9900ea3,Abigaile,brewpub,1301 Manhattan Ave,,,Hermosa Beach,California,90254-3666,United States,-118.4048656,33.8734519,3107988227,http://abigailrestaurant.com,California,1301 Manhattan Ave
199,e6780612-ff74-4289-8718-a229529e3ee1,Able Ebenezer Brewing Company,micro,31 Columbia Cir,,,Merrimack,New Hampshire,03054-4161,United States,-71.493705,42.851742,8442232253,http://www.ableebenezer.com,New Hampshire,31 Columbia Cir
200,5128df48-79fc-4f0f-8b52-d06be54d0cec,(405) Brewing Co,micro,1716 Topeka St,,,Norman,Oklahoma,73069-8224,United States,-97.46818222,35.25738891,4058160490,http://www.405brewing.com,Oklahoma,1716 Topeka St
202,34e8c68b-6146-453f-a4b9-1f6cd99a5ada,1 of Us Brewing Company,micro,8100 Washington Ave,,,Mount Pleasant,Wisconsin,53406-3920,United States,-87.88336350209435,42.72010826899558,2624847553,https://www.1ofusbrewing.com,Wisconsin,8100 Washington Ave
203,ef970757-fe42-416f-931d-722451f1f59c,10 Barrel Brewing Co,large,1501 E St,,,San Diego,California,92101-6618,United States,-117.129593,32.714813,6195782311,http://10barrel.com,California,1501 E St
204,6d14b220-8926-4521-8d19-b98a2d6ec3db,10 Barrel Brewing Co,large,62970 18th St,,,Bend,Oregon,97701-9847,United States,-121.281706,44.08683531,5415851007,http://www.10barrel.com,Oregon,62970 18th St
205,e2e78bd8-80ff-4a61-a65c-3bfbd9d76ce2,10 Barrel Brewing Co,large,1135 NW Galveston Ave Ste B,,,Bend,Oregon,97703-2465,United States,-121.3288021,44.0575649,5415851007,,Oregon,1135 NW Galveston Ave Ste B
206,e432899b-7f58-455f-9c7b-9a6e2130a1e0,10 Barrel Brewing Co,large,1411 NW Flanders St,,,Portland,Oregon,97209-2620,United States,-122.6855056,45.5259786,5032241700,http://www.10barrel.com,Oregon,1411 NW Flanders St
207,9f1852da-c312-42da-9a31-097bac81c4c0,10 Barrel Brewing Co - Bend Pub,large,62950 NE 18th St,,,Bend,Oregon,97701,United States,-121.2809536,44.0912109,5415851007,,Oregon,62950 NE 18th St
208,ea4f30c0-bce6-416b-8904-fab4055a7362,10 Barrel Brewing Co - Boise,large,826 W Bannock St,,,Boise,Idaho,83702-5857,United States,-116.202929,43.618516,2083445870,http://www.10barrel.com,Idaho,826 W Bannock St
209,1988eb86-f0a2-4674-ba04-02454efa0d31,10 Barrel Brewing Co - Denver,large,2620 Walnut St,,,Denver,Colorado,80205-2231,United States,-104.9853655,39.7592508,7205738992,,Colorado,2620 Walnut St
210,1ecc330f-6275-42a5-b14e-00adbed62752,10 Torr Distilling and Brewing,micro,490 Mill St,,,Reno,Nevada,89502,United States,-119.7732015,39.5171702,7755307014,http://www.10torr.com,Nevada,490 Mill St
211,7531dbd8-afc9-4b5b-95bc-7ece7f2c0bf3,10-56 Brewing Company,micro,400 Brown Cir,,,Knox,Indiana,46534,United States,-86.627954,41.289715,6308165790,,Indiana,400 Brown Cir
212,03118499-a3d0-4c22-860d-4529509ae095,101 Brewery,brewpub,294793 US Highway 101,,,Quilcene,Washington,98376-9000,United States,-122.8755823,47.82347577,3607656485,http://www.101brewery.com,Washington,294793 US Highway 101
213,5ae467af-66dc-4d7f-8839-44228f89b596,101 North Brewing Company,closed,1304 Scott St Ste D,,,Petaluma,California,94954-7100,United States,-122.665055,38.27029381,7077534934,http://www.101northbeer.com,California,1304 Scott St Ste D
214,4ffda196-dd59-44a5-9eeb-5f7fd4b58f5a,105 West Brewing Co,micro,1043 Park St,,,Castle Rock,Colorado,80109-1585,United States,-104.8667206,39.38269495,3033257321,http://www.105westbrewing.com,Colorado,1043 Park St
215,42aa37d5-8384-4ffe-8c81-7c982eff0384,10K Brewing,micro,2005 2nd Ave,,,Anoka,Minnesota,55303-2243,United States,-93.38952559,45.19812039,7633924753,http://10KBrew.com,Minnesota,2005 2nd Ave
216,232e8f62-9afc-45f5-b4bc-582c26b5c43b,10th District Brewing Company,micro,491 Washington St,,,Abington,Massachusetts,02351-2419,United States,-70.94594149,42.10591754,7813071554,http://www.10thdistrictbrewing.com,Massachusetts,491 Washington St
217,08f78223-24f8-4b71-b381-ea19a5bd82df,11 Below Brewing Company,micro,6820 Bourgeois Rd,,,Houston,Texas,77066-3107,United States,-95.5186591,29.9515464,2814442337,http://www.11belowbrewing.com,Texas,6820 Bourgeois Rd
218,58293321-14ae-49d7-9a7b-08436c9e63a6,1188 Brewing Co,brewpub,141 E Main St,,,John Day,Oregon,97845-1210,United States,-118.9218754,44.4146563,5415751188,http://www.1188brewing.com,Oregon,141 E Main St
222,0faa0fb2-fffa-416d-9eab-46f67477c8ef,12 West Brewing Company - Production Facility,micro,,,,Mesa,Arizona,85207,United States,-111.5860662,33.436188,,,Arizona,
223,e54c2f02-acd6-4172-861d-fcfa54c8701a,122 West Brewing Co,closed,2416 Meridian St,,,Bellingham,Washington,98225-2405,United States,-122.485982,48.7621709,3603063285,https://www.122westbrew.com/,Washington,2416 Meridian St
224,d5cb896d-3e99-4e19-9693-5e06ce987e53,127 Brewing,micro,3090 Shirley Dr,,,Jackson,Michigan,49201-7010,United States,-84.43116792,42.28667212,5172581346,,Michigan,3090 Shirley Dr
225,06e9fffb-e820-45c9-b107-b52b51013e8f,12Degree Brewing,brewpub,820 Main St,,,Louisville,Colorado,80027-1865,United States,-105.1319826,39.9782443,3035791004,http://www.12degree.com,Colorado,820 Main St
227,950180bd-29c9-46b3-ad0c-e6f09799ec7f,13 Below Brewery,micro,7391 Forbes Rd,,,Cincinnati,Ohio,45233-1013,United States,-84.70634815,39.12639764,5139750613,http://www.13belowbrewery.com,Ohio,7391 Forbes Rd
229,936c3d7e-5d54-4459-b72c-117cdda059b4,13 Virtues Brewing Co,brewpub,6410 SE Milwaukie Ave,,,Portland,Oregon,97202-5518,United States,-122.6487531,45.4762536,5032393831,http://www.13virtuesbrewing.com,Oregon,6410 SE Milwaukie Ave
231,4788221a-a03b-458c-9084-4cadd69ade6d,14 Cannons Brewing Company,micro,31125 Via Colinas Ste 907,,,Westlake Village,California,91362-3974,United States,-118.802397,34.15334,8186996165,http://14cannons.com,California,31125 Via Colinas Ste 907
233,4b677b60-fef1-42e2-90ef-dadc1bd7fb06,14er Brewing Company,proprietor,2801 Walnut St,,,Denver,Colorado,80205-2235,United States,-104.9839636,39.7614112,7207731437,http://www.14erBrewing.com,Colorado,2801 Walnut St
235,85192a9c-58a4-48c3-bd9d-496d09d22aa3,16 Lots Brewing,brewpub,753 Reading Rd,,,Mason,Ohio,45040-1303,United States,-84.3183801,39.3545967,5134863672,http://www.16lots.com,Ohio,753 Reading Rd
236,284b44f8-6ccb-4cd6-8d06-f2ad882a47c3,16 Mile Brewing Co,micro,413 S Bedford St,,,Georgetown,Delaware,19947-1849,United States,-75.37816436,38.6788938,3022538816,http://www.16milebrewery.com,Delaware,413 S Bedford St
237,ee6d39c6-092f-4623-8099-5b8643f70dbe,16 Stone Brewpub,brewpub,9542 Main St,,,Holland Patent,New York,13354,United States,-75.2565195,43.24211175,3158658500,http://www.16stonebrewpub.com,New York,9542 Main St
239,84bd3b3c-bd2d-4e07-bc31-b43a8c8ebf4c,1717 Brewing Co,micro,322 E Court Ave,,,Des Moines,Iowa,50309-2015,United States,-93.6120353,41.5872267,5152437868,http://1717brewing.com,Iowa,322 E Court Ave
240,f41a0c47-ba9b-4547-bfed-fcbefe0fc74b,1718 Ocracoke Brewing,brewpub,1129 Irvin Garrish Hwy,,,Ocracoke,North Carolina,27960,United States,-75.97176063,35.10715368,2529282337,http://www.ocracokebrewing.com,North Carolina,1129 Irvin Garrish Hwy
242,896f26a1-d80e-4790-9287-026a86c1799d,180 and Tapped,micro,2010 A State Ave,,,Coraopolis,Pennsylvania,15108,United States,-80.15020356,40.50984957,4127375273,http://www.180andtapped.com,Pennsylvania,2010 A State Ave
243,46839a79-b7bf-4733-b91b-ce116d062a57,1817 Brewery,micro,100 B South Olive St,,,okolona,Mississippi,38860,United States,-88.750264,34.001703,6623055907,,Mississippi,100 B South Olive St
244,1a1b2165-73ed-40aa-b89b-56794d140f22,1840 Brewing Company,micro,342 E Ward St,,,Milwaukee,Wisconsin,53207-1348,United States,-87.90606942,43.00436242,4142364056,http://www.1840brewing.com,Wisconsin,342 E Ward St
245,fe6b9893-b93e-43d5-a9f6-3e0c89a3f13c,1850 Brewing Company,micro,,,,Mariposa,California,95338,United States,-119.9036592,37.570148,,http://www.1850restaurant.com,California,
246,b51f3cdf-60ff-4ae1-94a7-76906c7d62eb,18th Street Brewery,micro,5725 Miller Ave,,,Gary,Indiana,46403-2871,United States,-87.26887786,41.59928343,,http://www.18thstreetbrewery.com,Indiana,5725 Miller Ave
247,add7f978-942e-4d56-b209-c80837a51d69,18th Street Brewery,micro,5417 Oakley Ave,,,Hammond,Indiana,46320-1817,United States,-87.517422,41.61556796,,,Indiana,5417 Oakley Ave
248,dbde8235-2b55-4d8b-8b1c-438155abe104,1905 Brewing Company,micro,1301 S Chestnut St,,,Assumption,Illinois,62510-8504,United States,-89.0503635,39.5172564,2172549374,http://1905BrewingCompany.com,Illinois,1301 S Chestnut St
249,4f4b5b34-d572-4dff-a18f-47e507c073e6,1912 Brewing,micro,2045 N Forbes Blvd Ste 105,,,Tucson,Arizona,85745-1444,United States,-110.9927505,32.24673727,5202564851,http://www.1912brewing.com,Arizona,2045 N Forbes Blvd Ste 105
250,4ccad9b9-f9cf-4d21-b6d5-ab005ee1532d,192 Brewing,micro,7324 NE 175th St,,,Kenmore,Washington,98028-2500,United States,-122.2415652,47.75670075,4254242337,http://www.192brewing.com,Washington,7324 NE 175th St
253,9046adec-ed04-4c60-8043-4a02e9e2dabc,2 Basset Brewery,micro,202 E Main St,,,White Sulphur Springs,Montana,59645-9081,United States,-110.9004865,46.54807609,4065472337,http://www.2bassetbrewery.com,Montana,202 E Main St
254,8436b02b-9a06-474c-b5eb-8ff9aedf1f99,2 Dogz and A Guy Brewing,micro,228 Church St,,,Montrose,Pennsylvania,18801-1271,United States,-75.8800318,41.8336364,5704320069,http://2dogzandaguybrewing.com,Pennsylvania,228 Church St
255,2005a2bb-0f89-4520-8553-f79cf0b4c909,2 Feet Brewing Company,brewpub,80 Columbia St,,,Bangor,Maine,04401-6319,United States,-68.77283099,44.80012684,2075731979,http://www.2feetbrewing.com,Maine,80 Columbia St
256,6948c755-a504-42f9-88e8-d04d027731e5,2 Row Brewing,micro,6856 S 300 W,,,Midvale,Utah,84047-1083,United States,-111.9007652,40.5950202,8019878663,http://www.2rowbrewing.com,Utah,6856 S 300 W
258,836cb05e-ee8f-4798-859e-fe0bedb0186a,2 Tones Brewing Co.,micro,4539 E Broad St,,,Whitehall,Ohio,43213-1308,United States,-82.9118174,40.0030689,,http://www.2tonesbrewingco.com,Ohio,4539 E Broad St
259,5ec3b488-48bd-49a7-9828-05bd90195cd5,2 Tread Brewing Co,brewpub,1018 Santa Rosa Plz,,,Santa Rosa,California,95401-6399,United States,-122.7167729,38.4387767,4152330857,http://www.2treadbrewing.com,California,1018 Santa Rosa Plz
260,8624d11b-8593-49a8-89b4-c46a0f111cd7,2 Way Brewing Company,brewpub,18 W Main St,,,Beacon,New York,12508-2512,United States,-73.9809868,41.5082102,8452027334,http://www.2waybrewingcompany.com,New York,18 W Main St
261,5cda93ce-6b16-4374-9d43-bb4383be0187,2 Witches Winery and Brewing Company,micro,209 Trade St,,,Danville,Virginia,24541-3545,United States,-79.42125553,36.58590349,4345492739,http://www.2witcheswinebrew.com,Virginia,209 Trade St
262,64a48d9e-08e9-45e3-83ca-f00d24bb7e49,20 Corners Brewing LLC,brewpub,14148 NE 190th St Ste A,,,Woodinville,Washington,98072-8437,United States,-122.1517007,47.76864301,4253755223,http://www.20cornersbrewing.com,Washington,14148 NE 190th St Ste A
263,c018299b-db2d-438b-b58c-ecaa0f07a0df,210 Brewing Co,brewpub,3438 Stoluckquamish Ln,,,Arlington,Washington,98223-9056,United States,-122.18421,48.215096,3604749740,http://www.angelofthewind.com,Washington,3438 Stoluckquamish Ln
265,46a8ed58-5d1a-413e-871e-d2d29d6d43f0,217 Brew Works,micro,217 South St S,,,Wilson,North Carolina,27893-4911,United States,-77.9120318,35.7227625,2529916959,,North Carolina,217 South St S
266,63baab9a-b561-4eff-8619-f95290a61b77,21st Amendment Brewery,regional,2010 Williams St Unit A,,,San Leandro,California,94577-2334,United States,-122.1772928,37.71130036,5105952111,http://www.21st-Amendment.com,California,2010 Williams St Unit A
267,8f9621dc-da98-4ddb-82a1-039c9e2b3224,21st Amendment Brewery Cafe,brewpub,563 2nd St,,,San Francisco,California,94107-1411,United States,-122.3925769,37.782448,4153690900,http://www.21st-amendment.com,California,563 2nd St
268,84337872-75da-4cdd-9f8f-1e1691f21642,21st St Brewers Bar,brewpub,2017 Chouteau Ave,,,Saint Louis,Missouri,63103,United States,-90.213781,38.624291,3142416969,http://www.21stbrew.com,Missouri,2017 Chouteau Ave
271,c70c8ad5-4bfa-4b2a-a383-7e7d15e0baf9,23rd Street Brewery,brewpub,3512 Clinton Pkwy,,,Lawrence,Kansas,66047-2145,United States,-95.28093353,38.9429674,7858562337,http://www.brew23.com,Kansas,3512 Clinton Pkwy
272,6751228c-5373-4a54-8d68-72df6849a437,26 Degree Brewing Company,micro,2600 E Atlantic Blvd,,,Pompano Beach,Florida,33062-4940,United States,-80.1224169,26.2316338,9545326964,,Florida,2600 E Atlantic Blvd
274,7d13ee75-e7e3-4623-862a-43a18dd6a1ae,2C Family Brewing Co.,micro,1215 1st St S,,,Nampa,Idaho,83651-3957,United States,-116.559282,43.578989,2084753981,,Idaho,1215 1st St S
275,5fdcc498-f9df-4fa5-b35d-487a59f0fecc,2Kids Brewing Company,micro,8680 Miralani Dr Ste 123,,,San Diego,California,92126-6391,United States,-117.137429,32.896584,8584805437,http://www.2kidsBrewing.com,California,8680 Miralani Dr Ste 123
276,be0ec266-d637-42e4-94ba-4ce21e456054,2nd Shift Brewing Co,brewpub,1601 Sublette Ave,,,Saint Louis,Missouri,63110-1924,United States,-90.280526,38.621943,6187910728,http://www.2ndshiftbrewing.com,Missouri,1601 Sublette Ave
279,9fdb80f1-a96f-4dc4-80a2-5b0d9a246916,3 Beards Beer Company,contract,4 Main St,,,Williamsburg,Massachusetts,01096,United States,-72.7305059,42.3923659,6173837039,http://www.3beardsbeer.com,Massachusetts,4 Main St
280,065200ec-51cf-4612-b1b9-61f7db489c3c,3 Daughters Brewing,micro,222 22nd St S,,,Saint Petersburg,Florida,33712-1240,United States,-82.6629721,27.76899022,7274956002,http://www.3dbrewing.com,Florida,222 22nd St S
281,60c00c0b-b797-4f6a-b442-3bfbaec156ca,3 Disciples Brewing,micro,,,,Sebastopol,California,95472-5937,United States,-122.8332502,38.3845125,7072287309,http://www.3disciplesbrewing.com/home,California,
282,a1887b5a-0c21-43cf-9547-527b7c11dcf4,3 Freaks Brewing Co,micro,7140 E County Line Rd,,,Highlands Ranch,Colorado,80126-3926,United States,-104.9426656,39.5659575,7202990994,http://www.3freaksbrewery.com,Colorado,7140 E County Line Rd
283,a74744eb-ca98-43c5-9199-09df39f8b400,3 Iron Brewing Company,micro,898 Via Lata Ste A,,,Colton,California,92324-3920,United States,-117.3066993,34.05616889,9095334892,http://www.3ironbrewingco.com,California,898 Via Lata Ste A
284,1218736c-bfcf-4b95-b473-7399aaf60d1d,"3 Keys Brewing Company, LLC",brewpub,2505 Manatee Ave E,,,Bradenton,Florida,34208-2421,United States,-82.53393502,27.49645026,9412180396,http://www.3keysbrewing.com,Florida,2505 Manatee Ave E
285,ed387340-ea78-4f65-9de0-15e2da50371e,3 Nations Brewing,micro,2405 Squire Pl Ste 200,,,Farmers Branch,Texas,75234-4714,United States,-96.89883128,32.93044336,4696607184,http://www.threenationsbrewing.com,Texas,2405 Squire Pl Ste 200
286,a8fda9a9-026b-4b15-86b9-62b4ccb126c1,3 Sheeps Brewing Co,micro,1837 North Ave,,,Sheboygan,Wisconsin,53083-4620,United States,-87.73006524,43.77384561,9209469715,http://www.3sheepsbrewing.com,Wisconsin,1837 North Ave
288,e2ddeea8-03d4-43e7-bfd0-d27797b9d016,3 Sons Brewing Co.,proprietor,236 N Federal Hwy,,,Dania,Florida,33004-2870,United States,-80.14361029,26.04800238,9546013833,http://www.3sonsbrewingco.com,Florida,236 N Federal Hwy
290,cb56e27e-d113-4f74-925a-69305a56d082,3 Trails Brewing Co,micro,111 N Main St ,,,Independence,Missouri,64050,United States,-94.41265,39.122385,8168866256,http://www.3trailsbrewing.com,Missouri,111 N Main St 
293,3b0b5b9b-f6d8-49e3-8ebd-0bcef6939bcd,32 North Brewing Co,closed,8655 Production Ave Ste A,,,San Diego,California,92121-2258,United States,-117.1649842,32.88313237,,,California,8655 Production Ave Ste A
294,a964a343-e4f1-40d8-9353-09ef9b74f513,34 Degree North Experiment Station,micro,4802 Main St,,,Shallotte,North Carolina,28470,United States,-78.38636517,33.97270364,,,North Carolina,4802 Main St
295,098595c2-f606-40b4-9b49-195f73fb6fd6,350 Brewing Co,brewpub,7144 183rd St,,,Tinley Park,Illinois,60477-3933,United States,-87.79160288,41.55864726,7088257339,http://www.350brewing.com,Illinois,7144 183rd St
